ledger_public_id,settlement_public_id,group_size,relationship_type_candidate,is_potential_one_to_many,is_potential_many_to_one,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,description_embedding_cosine_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count,split,label
LED-000316,STL-000165-0|STL-000373-0|STL-000437-0,3,one_to_many,1,0,2838.7,0.015483,0.984517,2,0.5,0.640265,0.388889,0.388889,0,0.0,0,0,0.230769,0.045361,0,0,0,11,30,39,train,0
LED-000316,STL-000357-0|STL-000373-0|STL-000572-0,3,one_to_many,1,0,101.22,0.000552,1.000552,2,0.5,0.640265,0.388889,0.388889,0,0.0,0,0,0.230769,0.725775,0,0,0,11,35,44,train,0
LED-000319,STL-000026-0|STL-000087-0,2,one_to_many,1,0,1854.21,0.014168,0.985832,0,0.166667,0.481481,0.166667,0.166667,0,0.0,0,0,0.230769,0.163299,0,0,0,23,150,171,val,0
LED-000320,STL-000320-0|STL-000320-1,2,one_to_many,1,0,0.0,0.0,1.0,0,0.692308,0.905882,0.692308,0.714286,0,0.68313,1,1,1.0,0.367423,0,0,0,15,51,64,train,1
LED-000321,STL-000000-0|STL-000321-0,2,one_to_many,1,0,3418.73,0.016601,1.016601,2,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.914991,0,0,0,13,9,20,val,0
LED-000321,STL-000321-0|STL-000526-0,2,one_to_many,1,0,2539.57,0.012332,1.012332,1,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.914991,0,0,0,13,11,22,val,0
LED-000322,STL-000161-0|STL-000330-0,2,one_to_many,1,0,2764.38,0.019792,1.019792,4,0.367347,0.626327,0.326531,0.326531,0,0.0,0,0,0.230769,0.204124,0,0,0,26,65,89,train,0
LED-000322,STL-000161-2|STL-000493-0,2,one_to_many,1,0,3091.62,0.022135,1.022135,4,0.263158,0.424145,0.263158,0.263158,0,0.123091,0,0,0.230769,0.213201,0,0,0,26,52,76,train,0
LED-000322,STL-000330-0|STL-000459-0,2,one_to_many,1,0,970.29,0.006947,1.006947,4,0.444444,0.626327,0.444444,0.444444,0,0.0,0,0,0.230769,0.707107,0,0,0,26,56,80,train,0
LED-000322,STL-000161-1|STL-000219-0|STL-000421-0,3,one_to_many,1,0,2202.18,0.015767,1.015767,2,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.307692,0.754247,0,0,0,26,74,98,train,0
LED-000323,STL-000076-0|STL-000587-0,2,one_to_many,1,0,3451.59,0.013828,0.986172,3,0.325581,0.514077,0.372093,0.352941,0,0.087706,0,0,0.230769,0.178174,0,0,0,51,51,100,train,0
LED-000323,STL-000181-0|STL-000495-0,2,one_to_many,1,0,533.65,0.002138,0.997862,4,0.166667,0.460684,0.277778,0.277778,0,0.062017,0,0,0.230769,0.046524,0,0,0,51,54,103,train,0
LED-000323,STL-000001-0|STL-000076-0|STL-000292-0,3,one_to_many,1,0,2828.34,0.011331,1.011331,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0.731925,0,0,0,51,63,112,train,0
LED-000323,STL-000001-0|STL-000179-0|STL-000495-0,3,one_to_many,1,0,471.02,0.001887,0.998113,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.731925,0,0,0,51,63,112,train,0
LED-000323,STL-000001-0|STL-000181-0|STL-000390-0,3,one_to_many,1,0,5543.68,0.022209,1.022209,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.731925,0,0,0,51,64,113,train,0
LED-000323,STL-000001-0|STL-000390-0|STL-000495-0,3,one_to_many,1,0,5247.64,0.021023,0.978977,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.731925,0,0,0,51,64,113,train,0
LED-000323,STL-000047-0|STL-000179-0|STL-000181-0,3,one_to_many,1,0,540.6,0.002166,1.002166,4,0.470588,0.640694,0.470588,0.470588,0,0.0,0,0,0.230769,0.142857,0,0,0,51,63,112,train,0
LED-000323,STL-000047-0|STL-000181-0|STL-000390-0,3,one_to_many,1,0,4236.02,0.016971,0.983029,4,0.3125,0.568864,0.3125,0.3125,0,0.0,0,0,0.230769,0.150188,0,0,0,51,64,113,train,0
LED-000323,STL-000076-0|STL-000532-0|STL-000587-0,3,one_to_many,1,0,2874.25,0.011515,1.011515,3,0.325581,0.514077,0.372093,0.352941,0,0.098058,0,0,0.230769,0.178174,0,0,0,51,72,121,train,0
LED-000323,STL-000179-0|STL-000292-0|STL-000587-0,3,one_to_many,1,0,597.08,0.002392,0.997608,4,0.603774,0.686657,0.566038,0.641509,0,0.431456,0,0,0.307692,0.178174,0,0,0,51,63,112,train,0
LED-000323,STL-000179-0|STL-000390-0|STL-000413-0,3,one_to_many,1,0,1127.21,0.004516,1.004516,4,0.470588,0.640694,0.470588,0.470588,0,0.0,0,0,0.230769,0.150188,0,0,0,51,64,113,train,0
LED-000323,STL-000181-0|STL-000349-0|STL-000532-0,3,one_to_many,1,0,159.76,0.00064,1.00064,2,0.171429,0.460684,0.171429,0.171429,0,0.098058,0,0,0.230769,0.720082,0,0,0,51,72,121,train,0
LED-000323,STL-000181-0|STL-000495-0|STL-000532-0,3,one_to_many,1,0,5792.19,0.023205,1.023205,4,0.166667,0.460684,0.277778,0.277778,0,0.098058,0,0,0.230769,0.046524,0,0,0,51,72,121,train,0
LED-000323,STL-000292-0|STL-000390-0|STL-000587-0,3,one_to_many,1,0,5373.7,0.021529,0.978471,4,0.603774,0.686657,0.566038,0.641509,0,0.431456,0,0,0.307692,0.178174,0,0,0,51,64,113,train,0
LED-000323,STL-000349-0|STL-000390-0|STL-000495-0,3,one_to_many,1,0,3294.73,0.0132,1.0132,4,0.3125,0.523504,0.3125,0.3125,0,0.062017,0,0,0.230769,0.720082,0,0,0,51,64,113,train,0
LED-000324,STL-000155-0|STL-000504-0,2,one_to_many,1,0,727.04,0.00314,0.99686,4,0.3125,0.523504,0.3125,0.3125,0,0.087706,0,0,0.307692,0.830291,0,0,0,14,9,21,train,0
LED-000324,STL-000333-1|STL-000438-0|STL-000586-0,3,one_to_many,1,0,106.79,0.000461,1.000461,2,0.358974,0.568864,0.358974,0.358974,0,0.0,0,0,0.230769,0.443039,0,0,0,14,13,25,train,0
LED-000333,STL-000333-0|STL-000333-1,2,one_to_many,1,0,1604.06,0.011736,0.988264,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.353553,0,0,0,6,8,12,train,1
LED-000335,STL-000060-0|STL-000152-0,2,one_to_many,1,0,5935.04,0.024308,1.024308,3,0.266667,0.511905,0.2,0.2,0,0.182574,0,0,0.230769,0.2179,0,0,0,54,59,111,train,0
LED-000335,STL-000099-0|STL-000486-0,2,one_to_many,1,0,5123.66,0.020985,0.979015,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.2179,0,0,0,54,53,105,train,0
LED-000335,STL-000118-0|STL-000204-0,2,one_to_many,1,0,1533.99,0.006283,1.006283,3,0.294118,0.549145,0.294118,0.294118,0,0.0,0,0,0.230769,0.836905,0,0,0,54,68,120,train,0
LED-000335,STL-000257-0|STL-000358-0,2,one_to_many,1,0,3125.61,0.012802,1.012802,4,0.272727,0.475,0.30303,0.30303,0,0.08165,0,0,0.230769,0.2179,0,0,0,54,71,123,train,0
LED-000335,STL-000060-0|STL-000358-0|STL-000598-0,3,one_to_many,1,0,4787.45,0.019608,1.019608,4,0.285714,0.535256,0.30303,0.30303,0,0.182574,0,0,0.230769,0.2179,0,0,0,54,71,123,train,0
LED-000335,STL-000099-0|STL-000118-0|STL-000486-0,3,one_to_many,1,0,2930.54,0.012003,0.987997,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.2179,0,0,0,54,68,120,train,0
LED-000335,STL-000118-0|STL-000152-0|STL-000263-0,3,one_to_many,1,0,4998.14,0.020471,0.979529,4,0.294118,0.549145,0.294118,0.294118,0,0.0,0,0,0.230769,0.836905,0,0,0,54,68,120,train,0
LED-000335,STL-000118-0|STL-000257-0|STL-000358-0,3,one_to_many,1,0,5318.73,0.021784,1.021784,4,0.294118,0.549145,0.30303,0.30303,0,0.08165,0,0,0.230769,0.2179,0,0,0,54,71,123,train,0
LED-000335,STL-000358-0|STL-000486-0|STL-000591-0,3,one_to_many,1,0,3996.23,0.016367,0.983633,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.2179,0,0,0,54,71,123,train,0
LED-000336,STL-000165-0|STL-000437-0|STL-000572-0,3,one_to_many,1,0,2788.29,0.01498,1.01498,3,0.25,0.475,0.30303,0.30303,0,0.08165,0,0,0.230769,0.205153,0,0,0,9,23,30,train,0
LED-000336,STL-000357-0|STL-000373-0|STL-000572-0,3,one_to_many,1,0,2697.57,0.014492,0.985508,3,0.363636,0.580891,0.409091,0.409091,0,0.048507,0,0,0.230769,0.781736,0,0,0,9,35,42,train,0
LED-000339,STL-000032-0|STL-000549-0,2,one_to_many,1,0,4579.46,0.019972,0.980028,4,0.272727,0.486202,0.272727,0.171429,0,0.080257,0,0,0.230769,0.124515,0,0,0,52,32,82,train,0
LED-000339,STL-000032-2|STL-000549-0,2,one_to_many,1,0,3208.15,0.013992,0.986008,4,0.272727,0.486202,0.272727,0.171429,0,0.080257,0,0,0.230769,0.499169,0,0,0,52,31,81,train,0
LED-000339,STL-000210-0|STL-000549-0,2,one_to_many,1,0,1412.59,0.006161,1.006161,1,0.176471,0.384259,0.176471,0.176471,0,-0.085126,0,0,0.230769,0.149537,0,0,0,52,37,87,train,0
LED-000339,STL-000017-0|STL-000210-0|STL-000253-0,3,one_to_many,1,0,1205.81,0.005259,0.994741,1,0.625,0.638999,0.625,0.727273,0,0.500517,0,0,0.230769,0.835269,0,0,0,52,37,87,train,0
LED-000339,STL-000032-0|STL-000032-1|STL-000261-0,3,one_to_many,1,0,3332.22,0.014533,1.014533,4,0.272727,0.486202,0.272727,0.176471,0,0.080257,0,0,0.230769,0.499169,0,0,0,52,32,82,train,0
LED-000339,STL-000032-0|STL-000032-2|STL-000455-0,3,one_to_many,1,0,2086.56,0.0091,0.9909,4,0.349206,0.563362,0.285714,0.285714,0,0.080257,0,0,0.230769,0.499169,0,0,0,52,33,83,train,0
LED-000339,STL-000032-0|STL-000084-0|STL-000549-0,3,one_to_many,1,0,781.61,0.003409,1.003409,4,0.615385,0.684444,0.615385,0.648649,0,0.500435,0,0,0.230769,0.124515,0,0,0,52,33,83,train,0
LED-000339,STL-000032-0|STL-000210-0|STL-000455-0,3,one_to_many,1,0,2534.18,0.011052,1.011052,4,0.349206,0.563362,0.285714,0.285714,0,0.080257,0,0,0.230769,0.149537,0,0,0,52,37,87,train,0
LED-000339,STL-000032-0|STL-000210-1|STL-000261-0,3,one_to_many,1,0,3453.48,0.015062,1.015062,4,0.272727,0.486202,0.272727,0.176471,0,0.080257,0,0,0.230769,0.195077,0,0,0,52,37,87,train,0
LED-000339,STL-000032-0|STL-000210-2|STL-000261-0,3,one_to_many,1,0,4443.23,0.019378,1.019378,4,0.272727,0.486202,0.272727,0.176471,0,0.080257,0,0,0.230769,0.195077,0,0,0,52,32,82,train,0
LED-000339,STL-000032-1|STL-000032-2|STL-000261-0,3,one_to_many,1,0,4703.53,0.020513,1.020513,4,0.272727,0.486202,0.272727,0.176471,0,0.080257,0,0,0.230769,0.499169,0,0,0,52,31,81,train,0
LED-000339,STL-000032-1|STL-000084-0|STL-000549-0,3,one_to_many,1,0,4193.61,0.01829,0.98171,4,0.615385,0.684444,0.615385,0.648649,0,0.500435,0,0,0.230769,0.499169,0,0,0,52,33,83,train,0
LED-000339,STL-000032-1|STL-000210-0|STL-000455-0,3,one_to_many,1,0,2441.04,0.010646,0.989354,4,0.349206,0.563362,0.285714,0.285714,0,0.080257,0,0,0.230769,0.499169,0,0,0,52,37,87,train,0
LED-000339,STL-000032-1|STL-000210-1|STL-000261-0,3,one_to_many,1,0,1521.74,0.006637,0.993363,4,0.272727,0.486202,0.272727,0.176471,0,0.080257,0,0,0.230769,0.499169,0,0,0,52,37,87,train,0
LED-000339,STL-000032-1|STL-000210-2|STL-000261-0,3,one_to_many,1,0,531.99,0.00232,0.99768,4,0.272727,0.486202,0.272727,0.176471,0,0.080257,0,0,0.230769,0.499169,0,0,0,52,30,80,train,0
LED-000339,STL-000032-2|STL-000084-0|STL-000549-0,3,one_to_many,1,0,2152.92,0.009389,1.009389,4,0.615385,0.684444,0.615385,0.648649,0,0.500435,0,0,0.230769,0.499169,0,0,0,52,33,83,train,0
LED-000339,STL-000032-2|STL-000210-0|STL-000455-0,3,one_to_many,1,0,3905.49,0.017033,1.017033,4,0.349206,0.563362,0.285714,0.285714,0,0.080257,0,0,0.230769,0.499169,0,0,0,52,37,87,train,0
LED-000339,STL-000032-2|STL-000210-1|STL-000261-0,3,one_to_many,1,0,4824.79,0.021042,1.021042,4,0.272727,0.486202,0.272727,0.176471,0,0.080257,0,0,0.230769,0.499169,0,0,0,52,37,87,train,0
LED-000339,STL-000032-2|STL-000210-2|STL-000261-0,3,one_to_many,1,0,5814.54,0.025359,1.025359,4,0.272727,0.486202,0.272727,0.176471,0,0.080257,0,0,0.230769,0.499169,0,0,0,52,31,81,train,0
LED-000339,STL-000084-0|STL-000210-0|STL-000261-0,3,one_to_many,1,0,1118.26,0.004877,0.995123,3,0.615385,0.684444,0.615385,0.648649,0,0.500435,0,0,0.230769,0.195077,0,0,0,52,37,87,train,0
LED-000339,STL-000084-0|STL-000210-1|STL-000549-0,3,one_to_many,1,0,4072.35,0.017761,0.982239,3,0.615385,0.684444,0.615385,0.648649,0,0.500435,0,0,0.230769,0.149537,0,0,0,52,37,87,train,0
LED-000339,STL-000084-0|STL-000210-2|STL-000549-0,3,one_to_many,1,0,3082.6,0.013444,0.986556,3,0.615385,0.684444,0.615385,0.648649,0,0.500435,0,0,0.230769,0.149537,0,0,0,52,33,83,train,0
LED-000339,STL-000210-0|STL-000210-1|STL-000455-0,3,one_to_many,1,0,2319.78,0.010117,0.989883,4,0.349206,0.563362,0.285714,0.285714,0,-0.03576,0,0,0.230769,0.149537,0,0,0,52,37,87,train,0
LED-000339,STL-000210-0|STL-000210-2|STL-000455-0,3,one_to_many,1,0,1330.03,0.005801,0.994199,4,0.349206,0.563362,0.285714,0.285714,0,-0.03576,0,0,0.230769,0.149537,0,0,0,52,37,87,train,0
LED-000339,STL-000210-1|STL-000210-2|STL-000261-0,3,one_to_many,1,0,410.73,0.001791,0.998209,0,0.176471,0.0,0.176471,0.176471,0,-0.09325,0,0,0.230769,0.195077,0,0,0,52,37,87,train,0
LED-000342,STL-000029-0|STL-000386-0,2,one_to_many,1,0,3736.23,0.019718,1.019718,2,0.333333,0.554837,0.333333,0.333333,0,0.0,0,0,0.230769,0.746203,0,0,0,91,122,211,train,0
LED-000342,STL-000068-0|STL-000073-0,2,one_to_many,1,0,2429.48,0.012822,0.987178,2,0.411765,0.669923,0.411765,0.411765,0,0.072739,0,0,0.0,0.087039,0,1,0,91,179,268,train,0
LED-000342,STL-000151-0|STL-000540-0,2,one_to_many,1,0,3532.72,0.018644,1.018644,4,0.222222,0.517949,0.222222,0.222222,0,0.0,0,0,0.0,0.1066,0,1,0,91,71,160,train,0
LED-000342,STL-000168-0|STL-000200-0,2,one_to_many,1,0,708.29,0.003738,1.003738,0,0.315789,0.520128,0.315789,0.315789,0,0.0,0,0,0.307692,0.142134,0,0,0,91,175,264,train,0
LED-000342,STL-000168-0|STL-000200-1,2,one_to_many,1,0,157.85,0.000833,1.000833,1,0.315789,0.520128,0.315789,0.315789,0,0.0,0,0,0.307692,0.113961,0,0,0,91,173,262,train,0
LED-000342,STL-000168-0|STL-000200-2,2,one_to_many,1,0,643.98,0.003399,1.003399,0,0.315789,0.520128,0.315789,0.315789,0,0.235702,0,0,0.307692,0.781736,0,0,0,91,178,267,train,0
LED-000342,STL-000200-0|STL-000342-0,2,one_to_many,1,0,2069.96,0.010924,1.010924,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.205153,0,0,0,91,175,264,train,0
LED-000342,STL-000200-1|STL-000342-0,2,one_to_many,1,0,1519.52,0.008019,1.008019,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.205153,0,0,0,91,173,262,train,0
LED-000342,STL-000200-2|STL-000342-0,2,one_to_many,1,0,2005.65,0.010585,1.010585,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.781736,0,0,0,91,178,267,train,0
LED-000342,STL-000068-0|STL-000073-0|STL-000200-0,3,one_to_many,1,0,359.04,0.001895,0.998105,2,0.411765,0.669923,0.411765,0.411765,0,0.072739,0,0,0.307692,0.142134,0,0,0,91,179,268,train,0
LED-000342,STL-000068-0|STL-000073-0|STL-000200-1,3,one_to_many,1,0,909.48,0.0048,0.9952,2,0.411765,0.669923,0.411765,0.411765,0,0.072739,0,0,0.307692,0.113961,0,0,0,91,179,268,train,0
LED-000342,STL-000068-0|STL-000073-0|STL-000200-2,3,one_to_many,1,0,423.35,0.002234,0.997766,2,0.411765,0.669923,0.411765,0.411765,0,0.235702,0,0,0.307692,0.781736,0,0,0,91,179,268,train,0
LED-000342,STL-000068-0|STL-000081-0|STL-000540-0,3,one_to_many,1,0,1798.09,0.00949,0.99051,4,0.411765,0.669923,0.411765,0.411765,0,0.072739,0,0,0.230769,0.710669,0,0,0,91,179,268,train,0
LED-000342,STL-000073-0|STL-000081-0|STL-000423-0,3,one_to_many,1,0,445.77,0.002353,1.002353,4,0.341463,0.549271,0.341463,0.341463,0,0.060858,0,0,0.230769,0.710669,0,0,0,91,109,198,train,0
LED-000342,STL-000081-0|STL-000151-0|STL-000427-0,3,one_to_many,1,0,899.2,0.004746,1.004746,4,0.341463,0.523097,0.341463,0.341463,0,0.060858,0,0,0.307692,0.710669,0,0,0,91,109,198,train,0
LED-000342,STL-000151-0|STL-000386-0|STL-000423-1,3,one_to_many,1,0,1819.84,0.009604,1.009604,4,0.333333,0.554837,0.333333,0.333333,0,0.0,0,0,0.230769,0.781736,0,0,0,91,122,211,train,0
LED-000342,STL-000168-0|STL-000200-0|STL-000200-1,3,one_to_many,1,0,2228.29,0.01176,1.01176,1,0.315789,0.520128,0.315789,0.315789,0,0.0,0,0,0.307692,0.142134,0,0,0,91,175,264,train,0
LED-000342,STL-000168-0|STL-000200-0|STL-000200-2,3,one_to_many,1,0,2714.42,0.014326,1.014326,0,0.315789,0.520128,0.315789,0.315789,0,0.235702,0,0,0.307692,0.781736,0,0,0,91,178,267,train,0
LED-000342,STL-000168-0|STL-000200-1|STL-000200-2,3,one_to_many,1,0,2163.98,0.011421,1.011421,1,0.315789,0.520128,0.315789,0.315789,0,0.235702,0,0,0.307692,0.781736,0,0,0,91,178,267,train,0
LED-000342,STL-000200-0|STL-000200-1|STL-000342-0,3,one_to_many,1,0,3589.96,0.018946,1.018946,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.205153,0,0,0,91,175,264,train,0
LED-000342,STL-000200-0|STL-000200-2|STL-000342-0,3,one_to_many,1,0,4076.09,0.021512,1.021512,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.781736,0,0,0,91,178,267,train,0
LED-000342,STL-000200-1|STL-000200-2|STL-000342-0,3,one_to_many,1,0,3525.65,0.018607,1.018607,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.781736,0,0,0,91,178,267,train,0
LED-000342,STL-000386-0|STL-000423-0|STL-000427-0,3,one_to_many,1,0,1034.07,0.005457,1.005457,4,0.333333,0.554837,0.333333,0.333333,0,0.0,0,0,0.307692,0.246183,0,0,0,91,122,211,train,0
LED-000347,STL-000085-0|STL-000507-0,2,one_to_many,1,0,2710.09,0.017704,1.017704,4,0.277778,0.534524,0.277778,0.277778,0,0.0,0,0,0.230769,0.255377,0,0,0,38,21,57,train,0
LED-000347,STL-000314-0|STL-000507-0,2,one_to_many,1,0,572.35,0.003739,1.003739,2,0.277778,0.534524,0.277778,0.277778,0,0.0,0,0,0.230769,0.222277,0,0,0,38,25,61,train,0
LED-000347,STL-000379-0|STL-000543-0,2,one_to_many,1,0,502.22,0.003281,0.996719,4,0.363636,0.498333,0.363636,0.363636,0,0.0,0,0,0.230769,0.688062,0,0,0,38,29,65,train,0
LED-000349,STL-000001-0|STL-000532-0,2,one_to_many,1,0,2223.69,0.019589,0.980411,2,0.354839,0.591042,0.354839,0.354839,0,-0.033634,0,0,0.230769,0.196419,0,0,0,48,72,118,train,0
LED-000349,STL-000047-0|STL-000390-0,2,one_to_many,1,0,1922.9,0.016939,1.016939,4,0.190476,0.484392,0.142857,0.142857,0,0.0,0,0,0.230769,0.044151,0,0,0,48,64,110,train,0
LED-000349,STL-000076-0|STL-000179-0|STL-000532-0,3,one_to_many,1,0,2660.12,0.023434,1.023434,4,0.360656,0.696667,0.360656,0.360656,0,0.076697,0,0,0.307692,0.196419,0,0,0,48,72,118,train,0
LED-000349,STL-000076-0|STL-000390-0|STL-000532-0,3,one_to_many,1,0,2116.5,0.018645,0.981355,4,0.190476,0.477513,0.232558,0.232558,0,0.076697,0,0,0.230769,0.196419,0,0,0,48,72,118,train,0
LED-000350,STL-000058-0|STL-000259-0,2,one_to_many,1,0,1601.62,0.009602,1.009602,0,0.96,0.992,0.96,0.96,0,0.801002,0,0,0.230769,0.742308,0,0,0,13,47,58,train,0
LED-000351,STL-000127-0|STL-000469-0,2,one_to_many,1,0,2252.14,0.024984,1.024984,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.764775,0,0,0,24,125,147,train,0
LED-000351,STL-000214-0|STL-000469-0,2,one_to_many,1,0,1818.96,0.020179,1.020179,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.218844,0,0,0,24,125,147,train,0
LED-000352,STL-000069-0|STL-000255-0,2,one_to_many,1,0,2260.89,0.017228,1.017228,2,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.230769,0.052129,0,0,0,22,56,76,train,0
LED-000352,STL-000069-0|STL-000306-0,2,one_to_many,1,0,2407.54,0.018346,1.018346,2,0.333333,0.535014,0.333333,0.333333,0,0.087706,0,0,0.230769,0.098295,0,0,0,22,66,86,train,0
LED-000354,STL-000138-0|STL-000545-1,2,one_to_many,1,0,2296.28,0.019744,0.980256,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.384615,0.211667,0,0,0,55,79,132,train,0
LED-000354,STL-000138-0|STL-000545-2,2,one_to_many,1,0,1262.14,0.010852,1.010852,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.384615,0.211667,0,0,0,55,73,126,train,0
LED-000354,STL-000354-0|STL-000584-0,2,one_to_many,1,0,2308.27,0.019847,1.019847,3,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.169334,0,0,0,55,51,104,train,0
LED-000354,STL-000284-0|STL-000545-1|STL-000584-0,3,one_to_many,1,0,1591.01,0.01368,0.98632,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.169334,0,0,0,55,79,132,train,0
LED-000354,STL-000284-0|STL-000545-2|STL-000584-0,3,one_to_many,1,0,1967.41,0.016916,1.016916,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.169334,0,0,0,55,73,126,train,0
LED-000354,STL-000354-0|STL-000354-1|STL-000354-2,3,one_to_many,1,0,573.04,0.004927,0.995073,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.156772,0,0,0,55,54,107,train,1
LED-000354,STL-000545-0|STL-000545-1|STL-000584-0,3,one_to_many,1,0,1349.96,0.011607,0.988393,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.169334,0,0,0,55,79,132,train,0
LED-000354,STL-000545-0|STL-000545-2|STL-000584-0,3,one_to_many,1,0,2208.46,0.018989,1.018989,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.169334,0,0,0,55,73,126,train,0
LED-000357,STL-000458-0|STL-000537-0,2,one_to_many,1,0,1013.05,0.007295,0.992705,3,0.181818,0.48366,0.181818,0.285714,0,0.0,0,0,0.230769,0.175075,0,0,0,15,20,33,train,0
LED-000357,STL-000165-0|STL-000373-0|STL-000537-0,3,one_to_many,1,0,1361.98,0.009808,0.990192,3,0.285714,0.527778,0.285714,0.285714,0,0.0,0,0,0.230769,0.758098,0,0,0,15,30,43,train,0
LED-000360,STL-000235-0|STL-000360-0,2,one_to_many,1,0,2535.0,0.012332,0.987668,4,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.215614,0,0,0,14,30,42,train,0
LED-000360,STL-000328-0|STL-000431-0,2,one_to_many,1,0,2363.5,0.011498,0.988502,3,0.222222,0.51358,0.235294,0.235294,0,0.0,0,0,0.230769,0.15401,0,0,0,14,20,32,train,0
LED-000360,STL-000235-0|STL-000328-0|STL-000431-0,3,one_to_many,1,0,1046.92,0.005093,0.994907,4,0.222222,0.51358,0.235294,0.235294,0,0.0,0,0,0.230769,0.15401,0,0,0,14,30,42,train,0
LED-000365,STL-000112-0|STL-000216-0,2,one_to_many,1,0,1069.42,0.009085,0.990915,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.769897,0,0,0,20,39,57,train,0
LED-000365,STL-000112-0|STL-000216-1,2,one_to_many,1,0,1265.14,0.010747,0.989253,0,0.64,0.894118,0.64,1.0,0,0.632456,0,0,0.230769,0.061604,0,0,0,20,40,58,train,0
LED-000365,STL-000216-0|STL-000216-1|STL-000216-2,3,one_to_many,1,0,1371.16,0.011648,0.988352,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.769897,0,0,0,20,40,58,train,0
LED-000365,STL-000216-0|STL-000216-1|STL-000294-1,3,one_to_many,1,0,45.74,0.000389,1.000389,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.769897,0,0,0,20,40,58,train,0
LED-000365,STL-000216-2|STL-000294-1|STL-000517-0,3,one_to_many,1,0,342.87,0.002913,1.002913,4,0.64,0.894118,0.64,1.0,0,0.632456,0,0,0.230769,0.211667,0,0,0,20,35,53,train,0
LED-000368,STL-000038-0|STL-000038-2,2,one_to_many,1,0,1586.34,0.00858,0.99142,2,0.222222,0.489177,0.210526,0.210526,0,0.0,0,0,0.230769,0.274986,0,0,0,40,53,91,val,0
LED-000369,STL-000149-0|STL-000196-0|STL-000289-0,3,one_to_many,1,0,1507.64,0.018396,0.981604,4,0.615385,0.684444,0.615385,0.648649,0,0.500435,0,0,0.230769,0.338667,0,0,0,25,89,112,train,0
LED-000376,STL-000037-0|STL-000083-0,2,one_to_many,1,0,894.67,0.005672,0.994328,2,0.146341,0.485185,0.146341,0.146341,0,0.099015,0,0,0.230769,0.073621,0,0,0,40,57,95,train,0
LED-000376,STL-000037-0|STL-000383-0,2,one_to_many,1,0,4024.87,0.025519,1.025519,4,0.285714,0.549003,0.285714,0.285714,0,0.099015,0,0,0.230769,0.073621,0,0,0,40,57,95,train,0
LED-000376,STL-000037-0|STL-000522-0,2,one_to_many,1,0,3457.28,0.02192,1.02192,2,0.4,0.613339,0.363636,0.363636,0,0.166378,0,0,0.230769,0.511199,0,0,0,40,57,95,train,0
LED-000376,STL-000196-0|STL-000465-0,2,one_to_many,1,0,3276.58,0.020775,0.979225,0,0.349206,0.563362,0.304348,0.304348,0,-0.03576,0,0,0.307692,0.830291,0,0,0,40,89,127,train,0
